dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,is_duplicate
1461409200,2016-04-23 11:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1025,61,3,340,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461412800,2016-04-23 12:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1025,53,4,360,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461416400,2016-04-23 13:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1025,66,5,360,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461420000,2016-04-23 14:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1025,57,4,360,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461423600,2016-04-23 15:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1024,53,4,30,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461430800,2016-04-23 17:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1024,100,4,360,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461434400,2016-04-23 18:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1024,100,5,10,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461438000,2016-04-23 19:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1024,49,3,360,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461445200,2016-04-23 21:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1025,100,3,310,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461448800,2016-04-23 22:00:00 +0000 UTC,2964574,279.41,278.71,280.15,1025,65,5,320,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461452400,2016-04-23 23:00:00 +0000 UTC,2964574,278.92,278.71,279.15,1025,70,5,310,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461459600,2016-04-24 01:00:00 +0000 UTC,2964574,277.09,277.04,277.15,1024,100,5,310,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461463200,2016-04-24 02:00:00 +0000 UTC,2964574,276.52,275.93,277.15,1025,100,4,310,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461466800,2016-04-24 03:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1025,80,3,300,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461470400,2016-04-24 04:00:00 +0000 UTC,2964574,274.41,273.71,275.15,1025,80,3,310,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461474000,2016-04-24 05:00:00 +0000 UTC,2964574,273.91,273.71,274.15,1024,86,4,290,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461477600,2016-04-24 06:00:00 +0000 UTC,2964574,274.97,274.82,275.15,1024,100,5,280,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461481200,2016-04-24 07:00:00 +0000 UTC,2964574,277.15,277.15,277.15,1024,86,5,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461484800,2016-04-24 08:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1024,80,5,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461488400,2016-04-24 09:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1024,70,5,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461492000,2016-04-24 10:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1024,70,5,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461495600,2016-04-24 11:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1023,61,5,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461499200,2016-04-24 12:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1023,61,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461502800,2016-04-24 13:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1023,61,7,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461506400,2016-04-24 14:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1023,62,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461510000,2016-04-24 15:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1022,62,6,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461513600,2016-04-24 16:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1022,62,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461517200,2016-04-24 17:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1021,62,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461520800,2016-04-24 18:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1021,57,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461524400,2016-04-24 19:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1021,61,6,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461528000,2016-04-24 20:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1020,66,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461531600,2016-04-24 21:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1020,66,4,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461535200,2016-04-24 22:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1020,75,5,290,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461538800,2016-04-24 23:00:00 +0000 UTC,2964574,280.47,279.82,281.15,1019,75,5,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461546000,2016-04-25 01:00:00 +0000 UTC,2964574,278.91,278.71,279.15,1018,93,5,270,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1461549600,2016-04-25 02:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1018,87,6,270,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1461553200,2016-04-25 03:00:00 +0000 UTC,2964574,278.91,278.71,279.15,1016,93,6,270,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461556800,2016-04-25 04:00:00 +0000 UTC,2964574,278.92,278.71,279.15,1016,93,6,270,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1461560400,2016-04-25 05:00:00 +0000 UTC,2964574,278.91,278.71,279.15,1015,93,6,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461564000,2016-04-25 06:00:00 +0000 UTC,2964574,278.91,278.71,279.15,1015,93,6,280,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1461567600,2016-04-25 07:00:00 +0000 UTC,2964574,279.98,279.82,280.15,1015,87,6,290,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1461571200,2016-04-25 08:00:00 +0000 UTC,2964574,279.99,279.82,280.15,1015,87,6,290,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1461574800,2016-04-25 09:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1014,81,6,300,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1461578400,2016-04-25 10:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1014,76,8,320,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1461582000,2016-04-25 11:00:00 +0000 UTC,2964574,283.92,283.71,284.15,1014,57,8,330,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461585600,2016-04-25 12:00:00 +0000 UTC,2964574,284.97,284.82,285.15,1013,50,8,330,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461589200,2016-04-25 13:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1013,50,8,330,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461596400,2016-04-25 15:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1014,94,9,340,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461600000,2016-04-25 16:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1014,49,10,330,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461603600,2016-04-25 17:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1014,45,10,330,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461607200,2016-04-25 18:00:00 +0000 UTC,2964574,279.97,279.82,280.15,1014,45,11,330,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461610800,2016-04-25 19:00:00 +0000 UTC,2964574,278.64,278.15,279.15,1014,52,9,330,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461618000,2016-04-25 21:00:00 +0000 UTC,2964574,277.09,277.04,277.15,1015,60,6,320,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461621600,2016-04-25 22:00:00 +0000 UTC,2964574,276.52,275.93,277.15,1015,64,5,310,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461625200,2016-04-25 23:00:00 +0000 UTC,2964574,276.03,275.93,276.15,1015,64,6,320,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461628800,2016-04-26 00:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1015,69,6,310,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461632400,2016-04-26 01:00:00 +0000 UTC,2964574,274.41,273.71,275.15,1015,69,5,310,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461636000,2016-04-26 02:00:00 +0000 UTC,2964574,274.97,274.82,275.15,1014,74,7,310,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461639600,2016-04-26 03:00:00 +0000 UTC,2964574,273.92,273.71,274.15,1014,80,6,310,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461643200,2016-04-26 04:00:00 +0000 UTC,2964574,273.92,273.71,274.15,1014,80,6,310,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461646800,2016-04-26 05:00:00 +0000 UTC,2964574,273.91,273.71,274.15,1014,80,5,290,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461650400,2016-04-26 06:00:00 +0000 UTC,2964574,273.92,273.71,274.15,1014,80,5,300,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461654000,2016-04-26 07:00:00 +0000 UTC,2964574,276.03,275.93,276.15,1015,74,5,320,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461657600,2016-04-26 08:00:00 +0000 UTC,2964574,277.09,277.04,277.15,1015,69,7,320,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461661200,2016-04-26 09:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1015,65,8,340,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461668400,2016-04-26 11:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1014,52,8,340,,,,,,,,,40,520,Rain,light intensity shower rain,09d,False
1461672000,2016-04-26 12:00:00 +0000 UTC,2964574,279.01,278.15,279.82,1014,100,10,340,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461675600,2016-04-26 13:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1014,98,12,340,,,,,,,,,40,520,Rain,light intensity shower rain,09d,False
1461679200,2016-04-26 14:00:00 +0000 UTC,2964574,280.15,280.15,280.15,1014,65,6,310,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461697200,2016-04-26 19:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1015,60,8,330,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461704400,2016-04-26 21:00:00 +0000 UTC,2964574,275.47,274.82,276.15,1016,74,5,300,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461711600,2016-04-26 23:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1016,80,5,300,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461718800,2016-04-27 01:00:00 +0000 UTC,2964574,274.15,274.15,274.15,1016,80,4,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461726000,2016-04-27 03:00:00 +0000 UTC,2964574,274.15,274.15,274.15,1016,80,5,300,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461733200,2016-04-27 05:00:00 +0000 UTC,2964574,273.15,273.15,273.15,1016,100,6,290,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461740400,2016-04-27 07:00:00 +0000 UTC,2964574,275.55,275.15,275.93,1016,80,5,290,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461747600,2016-04-27 09:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1015,65,6,310,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461751200,2016-04-27 10:00:00 +0000 UTC,2964574,279.01,278.15,279.82,1015,65,5,330,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461754800,2016-04-27 11:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1015,52,6,330,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461758400,2016-04-27 12:00:00 +0000 UTC,2964574,280.15,280.15,280.15,1015,52,5,340,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461762000,2016-04-27 13:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1015,70,6,10,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461765600,2016-04-27 14:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1015,86,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461772800,2016-04-27 16:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1015,100,6,340,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1461776400,2016-04-27 17:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1015,100,4,320,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461783600,2016-04-27 19:00:00 +0000 UTC,2964574,278.06,277.04,279.15,1015,60,2,340,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461790800,2016-04-27 21:00:00 +0000 UTC,2964574,274.41,273.71,275.15,1015,74,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461798000,2016-04-27 23:00:00 +0000 UTC,2964574,273.15,273.15,273.15,1015,100,3,270,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1461816000,2016-04-28 04:00:00 +0000 UTC,2964574,273.91,273.71,274.15,1013,86,4,230,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461819600,2016-04-28 05:00:00 +0000 UTC,2964574,274.96,274.82,275.15,1012,80,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461823200,2016-04-28 06:00:00 +0000 UTC,2964574,276.15,276.15,276.15,1012,100,4,230,,,,,,,,,75,500,Rain,light rain,10d,False
1461826800,2016-04-28 07:00:00 +0000 UTC,2964574,275.15,275.15,275.15,1011,100,5,220,,,,,,,,,75,500,Rain,light rain,10d,False
1461830400,2016-04-28 08:00:00 +0000 UTC,2964574,276.03,275.93,276.15,1010,93,4,200,,,,,,,,,75,500,Rain,light rain,10d,False
1461834000,2016-04-28 09:00:00 +0000 UTC,2964574,277.15,277.15,277.15,1009,93,6,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461837600,2016-04-28 10:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1008,87,7,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461841200,2016-04-28 11:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1007,75,9,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461844800,2016-04-28 12:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1007,87,9,280,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1461848400,2016-04-28 13:00:00 +0000 UTC,2964574,279.15,279.15,279.15,1007,81,7,270,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1461852000,2016-04-28 14:00:00 +0000 UTC,2964574,281.12,280.15,282.04,1006,70,9,280,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1461855600,2016-04-28 15:00:00 +0000 UTC,2964574,281.04,280.93,281.15,1006,100,8,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461859200,2016-04-28 16:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1005,100,13,270,,,,,,,,,20,521,Rain,proximity shower rain,09d,False
1461862800,2016-04-28 17:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1006,65,13,260,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461866400,2016-04-28 18:00:00 +0000 UTC,2964574,278.06,277.04,279.15,1006,100,11,260,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461870000,2016-04-28 19:00:00 +0000 UTC,2964574,277.09,277.04,277.15,1007,80,12,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461873600,2016-04-28 20:00:00 +0000 UTC,2964574,276.04,275.93,276.15,1008,74,6,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461877200,2016-04-28 21:00:00 +0000 UTC,2964574,275.47,274.82,276.15,1008,100,9,250,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461880800,2016-04-28 22:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1008,80,5,240,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461884400,2016-04-28 23:00:00 +0000 UTC,2964574,275.47,274.82,276.15,1007,74,9,240,,,,,,,,,40,520,Rain,light intensity shower rain,09n,False
1461888000,2016-04-29 00:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1006,100,8,240,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461891600,2016-04-29 01:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1006,80,10,260,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461895200,2016-04-29 02:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1006,80,9,270,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461898800,2016-04-29 03:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1006,80,8,270,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461902400,2016-04-29 04:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1006,80,8,260,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461906000,2016-04-29 05:00:00 +0000 UTC,2964574,273.92,273.71,274.15,1006,86,8,260,,,,,,,,,20,801,Clouds,few clouds,02d,False
1461909600,2016-04-29 06:00:00 +0000 UTC,2964574,274.49,274.15,274.82,1007,86,7,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461913200,2016-04-29 07:00:00 +0000 UTC,2964574,274.98,274.82,275.15,1007,100,8,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461916800,2016-04-29 08:00:00 +0000 UTC,2964574,276.61,276.15,277.04,1008,86,7,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461920400,2016-04-29 09:00:00 +0000 UTC,2964574,278.15,278.15,278.15,1008,75,7,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461924000,2016-04-29 10:00:00 +0000 UTC,2964574,279.49,279.15,279.82,1009,100,6,300,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461927600,2016-04-29 11:00:00 +0000 UTC,2964574,281.04,280.93,281.15,1009,61,5,310,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461931200,2016-04-29 12:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1010,100,6,330,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461934800,2016-04-29 13:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1010,100,5,310,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461938400,2016-04-29 14:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1011,52,5,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461942000,2016-04-29 15:00:00 +0000 UTC,2964574,280.07,279.15,280.93,1012,70,6,310,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1461945600,2016-04-29 16:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1012,100,5,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461949200,2016-04-29 17:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1013,52,3,300,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461952800,2016-04-29 18:00:00 +0000 UTC,2964574,281.04,280.93,281.15,1014,45,7,320,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1461956400,2016-04-29 19:00:00 +0000 UTC,2964574,280.95,279.82,282.15,1014,42,5,310,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1461960000,2016-04-29 20:00:00 +0000 UTC,2964574,278.55,277.04,280.15,1015,56,3,290,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461963600,2016-04-29 21:00:00 +0000 UTC,2964574,275.47,274.82,276.15,1016,74,3,310,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461967200,2016-04-29 22:00:00 +0000 UTC,2964574,276.04,275.93,276.15,1017,74,3,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461970800,2016-04-29 23:00:00 +0000 UTC,2964574,276.04,275.93,276.15,1017,100,4,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1461974400,2016-04-30 00:00:00 +0000 UTC,2964574,276.04,275.93,276.15,1018,100,3,280,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461978000,2016-04-30 01:00:00 +0000 UTC,2964574,276.04,275.93,276.15,1018,100,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461981600,2016-04-30 02:00:00 +0000 UTC,2964574,276.61,276.15,277.04,1019,86,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461985200,2016-04-30 03:00:00 +0000 UTC,2964574,276.61,276.15,277.04,1019,86,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461988800,2016-04-30 04:00:00 +0000 UTC,2964574,276.04,275.93,276.15,1019,86,5,260,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1461992400,2016-04-30 05:00:00 +0000 UTC,2964574,276.15,276.15,276.15,1020,86,6,250,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1461996000,2016-04-30 06:00:00 +0000 UTC,2964574,277.15,277.15,277.15,1020,80,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1461999600,2016-04-30 07:00:00 +0000 UTC,2964574,277.09,277.04,277.15,1020,80,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462003200,2016-04-30 08:00:00 +0000 UTC,2964574,277.15,277.15,277.15,1021,86,5,280,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1462006800,2016-04-30 09:00:00 +0000 UTC,2964574,278.44,278.15,278.71,1021,86,4,260,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1462010400,2016-04-30 10:00:00 +0000 UTC,2964574,279.98,279.82,280.15,1021,75,6,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462014000,2016-04-30 11:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1021,61,6,250,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462017600,2016-04-30 12:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1021,61,6,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462021200,2016-04-30 13:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1021,57,6,240,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1462024800,2016-04-30 14:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1021,53,5,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1462028400,2016-04-30 15:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1021,61,6,220,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1462032000,2016-04-30 16:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1021,57,6,210,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1462035600,2016-04-30 17:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1022,61,5,230,,,,,,,,,40,521,Rain,proximity shower rain,09d,False
1462039200,2016-04-30 18:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1022,61,5,220,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1462042800,2016-04-30 19:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1022,66,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462046400,2016-04-30 20:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1022,70,3,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462050000,2016-04-30 21:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1022,70,3,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1462053600,2016-04-30 22:00:00 +0000 UTC,2964574,280.15,280.15,280.15,1022,75,2,190,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1462057200,2016-04-30 23:00:00 +0000 UTC,2964574,280.15,280.15,280.15,1022,81,3,190,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1462060800,2016-05-01 00:00:00 +0000 UTC,2964574,281.04,280.93,281.15,1022,70,4,190,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1462064400,2016-05-01 01:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1021,65,3,180,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1462068000,2016-05-01 02:00:00 +0000 UTC,2964574,281.04,280.93,281.15,1021,70,3,200,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1462071600,2016-05-01 03:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1020,65,5,210,,,,,,,,,75,500,Rain,light rain,10n,False
1462075200,2016-05-01 04:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1020,75,7,210,,,,,,,,,75,500,Rain,light rain,10n,False
1462078800,2016-05-01 05:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1019,87,6,210,,,,,,,,,75,500,Rain,light rain,10n,False
1462082400,2016-05-01 06:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1019,87,7,200,,,,,,,,,75,500,Rain,light rain,10d,False
1462086000,2016-05-01 07:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1019,87,7,200,,,,,,,,,75,500,Rain,light rain,10d,False
1462089600,2016-05-01 08:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1018,81,7,210,,,,,,,,,75,500,Rain,light rain,10d,False
1462093200,2016-05-01 09:00:00 +0000 UTC,2964574,284.49,284.15,284.82,1019,87,9,220,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09d,False
1462096800,2016-05-01 10:00:00 +0000 UTC,2964574,284.98,284.82,285.15,1019,81,8,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462100400,2016-05-01 11:00:00 +0000 UTC,2964574,286.04,285.93,286.15,1019,82,7,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462104000,2016-05-01 12:00:00 +0000 UTC,2964574,286.03,285.93,286.15,1019,82,7,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462107600,2016-05-01 13:00:00 +0000 UTC,2964574,287.66,287.15,288.15,1019,76,6,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462111200,2016-05-01 14:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1019,72,7,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1462114800,2016-05-01 15:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1019,77,7,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
